latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
0.9,5,100.0,1.0,1.0,0.0,1279.3,1180.5,1427.0,1422.2,1586.0,2.0,3.027,1427.0,1.557,16.0,100.0,200.0,0.39682539682539597,123.0,7.0
0.9,6,100.0,1.0,1.0,0.0,1275.0,1178.2,1427.0,1422.2,1586.0,2.0,3.027,1427.0,1.7130000000000003,16.0,100.0,200.0,0.187617260787992,123.0,7.0
0.9,7,100.0,1.0,1.0,0.0,1272.7,1178.0,1427.0,1422.2,1586.0,2.0,3.027,1427.0,2.1109999999999998,16.0,100.0,200.0,0.09017132551848502,123.0,7.0
0.9,8,100.0,1.0,1.0,0.0,1277.8,1188.8,1427.0,1422.2,1586.0,2.0,3.027,1427.0,3.022,16.0,100.0,200.0,0.04504504504504501,123.0,7.0
0.9,9,100.0,1.0,1.0,0.0,1273.5,1183.8,1427.0,1421.1,1586.0,2.0,3.027,1427.0,3.457,16.0,100.0,200.0,0.023860653781913,123.0,7.0
0.9,10,100.0,1.0,1.0,0.0,1266.6,1177.9,1427.0,1422.2,1586.0,2.0,3.027,1427.0,4.2509999999999994,16.0,100.0,200.0,0.013351134846461003,123.0,7.0
0.9,11,100.0,1.0,1.0,0.0,1278.7,1193.1,1427.0,1422.2,1586.0,2.0,3.027,1427.0,4.756,16.0,100.0,200.0,0.007882084023015002,123.0,7.0
0.9,12,100.0,1.0,1.0,0.0,1271.5,1181.7,1427.0,1422.2,1586.0,2.0,3.027,1427.0,5.642000000000001,16.0,100.0,200.0,0.0049446202531640004,123.0,7.0
0.9,13,100.0,1.0,1.0,0.0,1278.1,1191.1,1427.0,1422.2,1586.0,2.0,3.027,1427.0,6.2509999999999994,16.0,100.0,200.0,0.0033337778370440005,123.0,7.0
1.0,2,34.0,1.0,1.0,0.0,1470.0,1361.6,1585.0,1581.0,1586.0,2.0,3.946,1586.0,0.42600000000000005,16.0,34.0,200.0,1.0,123.0,7.0
1.0,3,62.0,1.0,1.0,0.0,1434.9,1324.9,1585.0,1583.3,1586.0,2.0,3.946,1586.0,1.0370000000000001,16.0,62.0,200.0,1.0,123.0,7.0
1.0,4,100.0,1.0,1.0,0.0,1427.7,1317.3,1585.0,1583.3,1586.0,2.0,3.946,1586.0,2.0799999999999996,16.0,100.0,200.0,0.8264462809917352,123.0,7.0
1.0,5,100.0,1.0,1.0,0.0,1423.7,1315.7,1585.0,1583.5,1586.0,2.0,3.946,1586.0,2.288,16.0,100.0,200.0,0.39682539682539597,123.0,7.0
1.0,6,100.0,1.0,1.0,0.0,1423.9,1320.9,1585.0,1583.5,1586.0,2.0,3.946,1586.0,2.4979999999999998,16.0,100.0,200.0,0.187617260787992,123.0,7.0
1.0,7,100.0,1.0,1.0,0.0,1421.8,1315.2,1585.0,1583.5,1586.0,2.0,3.946,1586.0,3.211,16.0,100.0,200.0,0.09017132551848502,123.0,7.0
1.0,8,100.0,1.0,1.0,0.0,1432.4,1330.8,1585.0,1583.4,1586.0,2.0,3.946,1586.0,4.199999999999999,16.0,100.0,200.0,0.04504504504504501,123.0,7.0
1.0,9,100.0,1.0,1.0,0.0,1430.6,1333.2,1585.0,1583.4,1586.0,2.0,3.946,1586.0,4.715999999999999,16.0,100.0,200.0,0.023860653781913,123.0,7.0
1.0,10,100.0,1.0,1.0,0.0,1429.9,1332.6,1585.0,1583.5,1586.0,2.0,3.946,1586.0,5.287999999999999,16.0,100.0,200.0,0.013351134846461003,123.0,7.0
1.0,11,100.0,1.0,1.0,0.0,1440.8,1348.2,1585.0,1583.4,1586.0,2.0,3.946,1586.0,5.652,16.0,100.0,200.0,0.007882084023015002,123.0,7.0
1.0,12,100.0,1.0,1.0,0.0,1438.5,1347.6,1585.0,1583.5,1586.0,2.0,3.946,1586.0,6.661,16.0,100.0,200.0,0.0049446202531640004,123.0,7.0
1.0,13,100.0,1.0,1.0,0.0,1443.9,1353.4,1585.0,1583.5,1586.0,2.0,3.946,1586.0,7.797,16.0,100.0,200.0,0.0033337778370440005,123.0,7.0
